id,name,gene-id,gene-symbol,gene-name,entrez-id,chromosome,plane-of-section,specimen-id,fold-change,target-sum,contrast-sum,num-target-samples,num-contrast-samples
199391,RP_040507_02_E05,13840,F2rl1,coagulation factor II (thrombin) receptor-like 1,14063,13,coronal,n/a,0.721,3130.573,6366.030,176,258
75934526,RP_060530_01_E02,35236,Eef1b2,eukaryotic translation elongation factor 1 beta 2,55949,1,coronal,n/a,0.721,1363.849,2821.850,173,258
74800903,RP_060315_02_A04,56566,Selk,selenoprotein K,80795,14,coronal,n/a,0.721,468.312,891.916,188,258
67855419,RP_041018_01_B11,68559,E2f4,E2F transcription factor 4,104394,8,coronal,n/a,0.721,527.515,684.125,183,171
1691,RP_Baylor_102700,12659,Cpe,carboxypeptidase E,12876,8,coronal,n/a,0.720,2049.109,3903.303,188,258
1555,RP_040428_01_C06,17795,Nfib,nuclear factor I/B,18028,4,coronal,n/a,0.720,431.953,823.050,188,258
2625,RP_040507_02_D01,72275,Slco4a1,"solute carrier organic anion transporter family, member 4a1",108115,2,coronal,n/a,0.720,681.431,1298.434,188,258
75774664,RP_060530_01_C01,144509,Arhgap27,Rho GTPase activating protein 27,544817,11,coronal,n/a,0.720,537.507,1024.467,188,258
74274685,RP_050927_04_B02,35748,Socs5,suppressor of cytokine signaling 5,56468,17,coronal,n/a,0.720,1058.773,2018.613,188,258
72103820,RP_051017_03_D09,83884,Igsf11,"immunoglobulin superfamily, member 11",207683,16,coronal,n/a,0.720,258.597,548.663,169,258
72119592,RP_051017_04_A07,17299,Mras,muscle and microspikes RAS,17532,9,coronal,n/a,0.719,1083.756,2559.209,152,258
74988626,RP_060315_05_F10,19091,Rab12,"RAB12, member RAS oncogene family",19328,17,coronal,n/a,0.719,1010.279,1929.047,188,258
71587835,RP_050725_03_C01,108506,Vwa5b2,von Willebrand factor A domain containing 5B2,328643,16,coronal,n/a,0.718,1180.176,2254.997,188,258
74581450,RP_060220_04_H11,75045,Slc8a2,"solute carrier family 8 (sodium/calcium exchanger), member 2",110891,7,coronal,n/a,0.718,3152.028,6087.542,186,258
1960,RP_040604_02_B08,42122,Tmem218,transmembrane protein 218,66279,9,coronal,n/a,0.718,1802.127,3443.467,188,258
1247,RP_Baylor_253951,86085,ORF63,open reading frame 63,224419,16,coronal,n/a,0.718,1131.804,2163.728,188,258
74881517,RP_060315_04_C05,11576,Apc,adenomatosis polyposis coli,11789,18,coronal,n/a,0.718,1429.874,2748.671,187,258
75041575,RP_060412_04_F10,77592,Dscaml1,Down syndrome cell adhesion molecule like 1,114873,9,coronal,n/a,0.718,297.529,568.959,188,258
71924387,RP_050623_03_E01,56135,Kcnip4,Kv channel interacting protein 4,80334,5,coronal,n/a,0.718,250.792,459.564,181,238
74881855,RP_060315_04_D05,92790,Plekhg5,"pleckstrin homology domain containing, family G (with RhoGef domain) member 5",269608,4,coronal,n/a,0.718,1710.021,3270.623,188,258
75934918,RP_060530_01_E10,49853,Rap2b,"RAP2B, member of RAS oncogene family",74012,3,coronal,n/a,0.717,580.610,1025.341,169,214
67779873,RP_040922_01_E05,33454,Copg,"coatomer protein complex, subunit gamma",54161,6,coronal,n/a,0.717,3731.046,7141.042,188,258
77371805,RP_070116_01_C11,41927,Rmnd1,required for meiotic nuclear division 1 homolog (S. cerevisiae),66084,10,coronal,n/a,0.717,342.822,547.013,188,215
77413688,RP_070205_01_C12,22116,Vldlr,very low density lipoprotein receptor,22359,19,coronal,n/a,0.717,630.961,1208.129,188,258
73718056,RP_051121_04_C10,52074,Dnttip1,"deoxynucleotidyltransferase, terminal, interacting protein 1",76233,2,coronal,n/a,0.717,792.279,1517.141,188,258
75042243,RP_051219_02_D01,157950,Fam196a,"family with sequence similarity 196, member A",627214,7,coronal,n/a,0.717,2394.827,4585.959,188,258
67936207,RP_040928_01_A06,40895,Itm2c,integral membrane protein 2C,64294,1,coronal,n/a,0.717,3662.495,5171.291,169,171
72472747,RP_051101_02_C02,109034,Ankrd34c,ankyrin repeat domain 34C,330998,9,coronal,n/a,0.716,225.215,284.309,188,170
2393,RP_040407_02_F08,26157,Map3k7,mitogen-activated protein kinase kinase kinase 7,26409,4,coronal,n/a,0.716,273.547,524.084,188,258
73992923,RP_051214_03_C01,12003,Bsn,bassoon,12217,9,coronal,n/a,0.716,1108.943,4710.086,71,216
76097699,RP_060620_02_A04,46987,Golga7b,"golgi autoantigen, golgin subfamily a, 7B",71146,19,coronal,n/a,0.716,2295.162,3665.151,188,215
76115722,RP_060620_02_B01,12394,Cebpd,"CCAAT/enhancer binding protein (C/EBP), delta",12609,16,coronal,n/a,0.716,1225.001,2348.562,188,258
381,RP_Baylor_102746,13416,Efna3,ephrin A3,13638,3,coronal,n/a,0.716,203.348,389.944,188,258
72128753,RP_051017_04_C09,37220,Vstm2b,V-set and transmembrane domain containing 2B,58188,7,coronal,n/a,0.716,713.194,1367.670,188,258
618,RP_040324_01_B06,16367,Klc2,kinesin light chain 2,16594,19,coronal,n/a,0.716,2230.115,4276.636,188,258
126,RP_Baylor_102642,11761,Atp6v0a1,"ATPase, H+ transporting, lysosomal V0 subunit A1",11975,11,coronal,n/a,0.716,1595.798,3060.460,188,258
73732150,RP_051121_04_A08,52726,Fam81a,"family with sequence similarity 81, member A",76886,9,coronal,n/a,0.716,2839.117,5445.027,188,258
79591719,RP_071218_02_B10,14575,Gria1,"glutamate receptor, ionotropic, AMPA1 (alpha 1)",14799,11,coronal,n/a,0.715,1839.495,2366.484,188,173
74958491,RP_060315_05_B02,120157,Iars2,"isoleucine-tRNA synthetase 2, mitochondrial",381314,1,coronal,n/a,0.715,343.720,659.862,188,258
70743843,RP_050725_01_G05,57680,Plekha2,"pleckstrin homology domain-containing, family A (phosphoinositide binding specific) member 2",83436,8,coronal,n/a,0.715,262.045,503.087,188,258
69120618,RP_050330_01_B04,16924,Man1a,"mannosidase 1, alpha",17155,10,coronal,n/a,0.715,498.934,958.289,188,258
71015817,RP_050808_02_A06,14603,Pdia3,protein disulfide isomerase associated 3,14827,2,coronal,n/a,0.713,2242.306,4315.708,188,258
70560265,RP_050324_01_H12,107408,Heatr5b,HEAT repeat containing 5B,320473,17,coronal,n/a,0.713,4252.811,8185.294,188,258
2303,RP_040407_02_G07,23650,Hax1,HCLS1 associated X-1,23897,3,coronal,n/a,0.713,701.013,2225.288,114,258
73512201,RP_050713_01_C12,11645,Rnd2,Rho family GTPase 2,11858,11,coronal,n/a,0.713,346.579,679.072,169,236
71249743,RP_050414_04_H07,88771,Fam5b,"family with sequence similarity 5, member B",240843,1,coronal,n/a,0.712,1647.754,3174.010,188,258
72081482,RP_051017_01_C07,12277,Scarb2,"scavenger receptor class B, member 2",12492,5,coronal,n/a,0.712,1470.140,2832.368,188,258
72103819,RP_051017_03_D08,84001,Diras1,"DIRAS family, GTP-binding RAS-like 1",208666,10,coronal,n/a,0.712,1121.696,1826.660,188,218
732,RP_Baylor_102939,17994,Nr4a2,"nuclear receptor subfamily 4, group A, member 2",18227,2,coronal,n/a,0.712,1075.036,2072.128,188,258
72077455,RP_051017_03_A09,29943,Schip1,schwannomin interacting protein 1,30953,3,coronal,n/a,0.712,2798.286,5697.677,178,258
2615,RP_040420_01_E08,86804,Slc35c2,"solute carrier family 35, member C2",228875,2,coronal,n/a,0.712,534.544,958.677,188,240
74641162,RP_060220_05_G06,88345,Osbpl8,oxysterol binding protein-like 8,237542,10,coronal,n/a,0.711,1273.753,2458.387,188,258
74988334,RP_060315_05_D02,49852,Slc25a27,"solute carrier family 25, member 27",74011,17,coronal,n/a,0.711,909.723,1765.233,187,258
1079,RP_Baylor_103090,21886,Ttc3,tetratricopeptide repeat domain 3,22129,16,coronal,n/a,0.711,2965.075,5723.475,188,258
74750065,RP_060220_05_F07,13599,Epb4.1l1,erythrocyte protein band 4.1-like 1,13821,2,coronal,n/a,0.711,472.997,913.530,188,258
1623,RP_040507_02_E11,15213,Hoxd9,homeobox D9,15438,2,coronal,n/a,0.711,2792.848,5394.022,188,258
70927831,RP_050725_01_B07,35685,Dusp14,dual specificity phosphatase 14,56405,11,coronal,n/a,0.710,2062.537,3984.581,188,258
70616016,RP_050725_01_D10,83950,Alg1,"asparagine-linked glycosylation 1 homolog (yeast, beta-1,4-mannosyltransferase)",208211,16,coronal,n/a,0.710,413.367,798.719,188,258
72079921,RP_051017_03_B06,89317,Dclk3,doublecortin-like kinase 3,245038,9,coronal,n/a,0.710,783.179,1513.415,188,258
72129255,RP_051017_03_F03,30274,Hs6st2,heparan sulfate 6-O-sulfotransferase 2,50786,X,coronal,n/a,0.710,264.380,516.539,186,258
79591705,RP_071218_02_B09,11607,App,amyloid beta (A4) precursor protein,11820,16,coronal,n/a,0.710,5057.462,9779.944,188,258
79591683,RP_071204_04_G12,20325,Slit2,slit homolog 2 (Drosophila),20563,5,coronal,n/a,0.709,201.903,489.527,150,258
74958566,RP_060315_05_B05,92919,Mon1b,MON1 homolog b (yeast),270096,8,coronal,n/a,0.709,424.165,973.219,131,213
75774670,RP_060530_01_C07,27387,Ubl4,ubiquitin-like 4,27643,X,coronal,n/a,0.708,1493.839,3119.377,146,216
71670483,RP_050503_04_A10,16566,Large,like-glycosyltransferase,16795,8,coronal,n/a,0.708,1628.905,3224.226,184,258
71836841,RP_051017_02_C04,58220,Mcam,melanoma cell adhesion molecule,84004,9,coronal,n/a,0.708,417.655,746.658,169,214
75081395,RP_060315_03_C06,124833,Fam84b,"family with sequence similarity 84, member B",399603,15,coronal,n/a,0.708,220.853,363.344,188,219
906,RP_Baylor_103008,19777,Rpn2,ribophorin II,20014,2,coronal,n/a,0.707,665.934,1292.315,188,258
1944,RP_040420_01_B08,41921,Tsen34,tRNA splicing endonuclease 34 homolog (S. cerevisiae),66078,7,coronal,n/a,0.707,750.695,1984.633,138,258
74658111,RP_060220_02_C07,84840,Ccdc92,coiled-coil domain containing 92,215707,5,coronal,n/a,0.707,1575.664,4289.997,134,258
72103808,RP_051017_03_D06,50437,Cds1,CDP-diacylglycerol synthase 1,74596,5,coronal,n/a,0.707,1967.434,3818.701,188,258
79908848,RP_071218_03_E03,20379,Snca,"synuclein, alpha",20617,6,coronal,n/a,0.707,1867.614,3626.067,188,258
75651165,RP_060518_01_A09,86161,Trerf1,transcriptional regulating factor 1,224829,17,coronal,n/a,0.707,950.438,2053.294,169,258
579,RP_Baylor_103166,29553,Hspb7,"heat shock protein family, member 7 (cardiovascular)",29818,4,coronal,n/a,0.707,1254.335,2436.079,188,258
70616006,RP_050725_01_D09,18848,Prkar1b,"protein kinase, cAMP dependent regulatory, type I beta",19085,5,coronal,n/a,0.706,4535.472,8809.967,188,258
73592527,RP_051017_01_E03,72175,Celf4,"CUGBP, Elav-like family member 4",108013,18,coronal,n/a,0.706,2193.265,4260.559,188,258
79556656,RP_071204_01_B01,11652,Arntl,aryl hydrocarbon receptor nuclear translocator-like,11865,7,coronal,n/a,0.706,754.770,1467.209,188,258
74581397,RP_060117_02_C06,20167,Sh3gl2,SH3-domain GRB2-like 2,20404,4,coronal,n/a,0.706,4224.773,6815.298,188,214
72080123,RP_051017_03_C06,37273,Nap1l5,nucleosome assembly protein 1-like 5,58243,6,coronal,n/a,0.705,3094.194,6026.079,188,258
75651149,RP_060518_01_A03,71338,Gpr137,G protein-coupled receptor 137,107173,19,coronal,n/a,0.704,402.632,784.330,188,258
73817432,RP_051101_01_A07,66447,Cpne7,copine VII,102278,8,coronal,n/a,0.704,614.050,1196.188,188,258
73521005,RP_051101_02_H12,43627,Plxnd1,plexin D1,67784,6,coronal,n/a,0.704,430.495,1292.356,122,258
76115744,RP_060620_02_C12,88236,Slc9a6,"solute carrier family 9 (sodium/hydrogen exchanger), member 6",236794,X,coronal,n/a,0.704,742.216,1067.259,167,169
74425565,RP_051214_02_H06,52660,Fam49a,"family with sequence similarity 49, member A",76820,12,coronal,n/a,0.703,3099.009,2240.347,175,89
74047927,RP_051214_02_D12,11624,Rplp0,"ribosomal protein, large, P0",11837,5,coronal,n/a,0.703,981.639,1915.956,188,258
74583150,RP_051214_02_F07,106097,Hist3h2a,"histone cluster 3, H2a",319162,11,coronal,n/a,0.702,1288.635,2616.823,181,258
73817423,RP_050927_04_D07,16941,Ascl1,achaete-scute complex homolog 1 (Drosophila),17172,10,coronal,n/a,0.702,1262.703,2469.848,188,258
75551459,RP_060523_01_A01,14585,Grik5,"glutamate receptor, ionotropic, kainate 5 (gamma 2)",14809,7,coronal,n/a,0.701,2794.565,4535.444,188,214
73931385,RP_051214_04_D12,29608,Cspg5,chondroitin sulfate proteoglycan 5,29873,9,coronal,n/a,0.701,1963.964,3799.470,188,255
2012,RP_040604_01_G02,40897,Abhd8,abhydrolase domain containing 8,64296,8,coronal,n/a,0.700,1232.510,2415.110,188,258
74641307,RP_060220_05_H03,12647,Cox6c,"cytochrome c oxidase, subunit VIc",12864,15,coronal,n/a,0.700,999.540,1650.853,186,215
74047904,RP_051214_02_C01,58048,Nedd4l,"neural precursor cell expressed, developmentally down-regulated gene 4-like",83814,18,coronal,n/a,0.700,1855.322,3638.740,188,258
75774673,RP_060530_01_C10,43743,Mtfp1,mitochondrial fission process 1,67900,11,coronal,n/a,0.699,1643.488,2999.736,188,240
73616036,RP_050818_02_C09,92513,Mgat5b,"mannoside acetylglucosaminyltransferase 5, isoenzyme B",268510,11,coronal,n/a,0.699,382.731,751.030,188,258
544902,RP_040420_01_H11,70694,Tecr,"trans-2,3-enoyl-CoA reductase",106529,8,coronal,n/a,0.699,3809.667,7476.332,188,258
74583117,RP_051214_02_F01,18030,Odc1,"ornithine decarboxylase, structural 1",18263,12,coronal,n/a,0.699,850.996,1688.430,186,258
77278977,RP_070116_01_A08,88219,Slc9a7,"solute carrier family 9 (sodium/hydrogen exchanger), member 7",236727,X,coronal,n/a,0.699,197.439,386.309,174,238
74750263,RP_060220_05_F11,12911,Dab1,disabled 1,13131,4,coronal,n/a,0.699,344.445,683.498,186,258
74988461,RP_060315_05_E04,44381,Tmem109,transmembrane protein 109,68539,19,coronal,n/a,0.698,2385.835,4688.645,188,258
67810538,RP_040922_01_F05,15274,Hsf1,heat shock factor 1,15499,15,coronal,n/a,0.698,1619.049,3183.256,188,258
73817935,RP_051214_01_A06,32803,Ube2k,ubiquitin-conjugating enzyme E2K,53323,5,coronal,n/a,0.698,2306.354,4536.293,188,258
71836887,RP_051017_02_F05,18247,Pak3,p21 protein (Cdc42/Rac)-activated kinase 3,18481,X,coronal,n/a,0.698,1225.248,2410.469,188,258
71836844,RP_051017_02_C07,11714,Atp1a1,"ATPase, Na+/K+ transporting, alpha 1 polypeptide",11928,3,coronal,n/a,0.697,4186.700,8334.389,186,258
74819695,RP_060315_02_H11,20020,Stmn2,stathmin-like 2,20257,3,coronal,n/a,0.697,3271.821,6445.042,188,258
79589522,RP_071204_02_F04,14581,Grik1,"glutamate receptor, ionotropic, kainate 1",14805,16,coronal,n/a,0.696,536.154,1056.532,188,258
74958587,RP_060315_05_B07,84016,Sned1,"sushi, nidogen and EGF-like domains 1",208777,1,coronal,n/a,0.696,362.246,713.977,188,258
75934914,RP_060530_01_E06,12901,Cyp51,"cytochrome P450, family 51",13121,5,coronal,n/a,0.696,973.206,1918.685,188,258
293664,RP_040604_02_H03,88021,C1qtnf5,C1q and tumor necrosis factor related protein 5,235312,9,coronal,n/a,0.696,918.911,2128.779,160,258
67870133,RP_041018_01_C12,42437,Uqcr11,"ubiquinol-cytochrome c reductase, complex III subunit XI",66594,10,coronal,n/a,0.696,1103.124,3352.241,122,258
1195,RP_Baylor_103321,68559,E2f4,E2F transcription factor 4,104394,8,coronal,n/a,0.696,416.907,822.430,188,258
75038432,RP_060412_04_A02,16263,Kcna2,"potassium voltage-gated channel, shaker-related subfamily, member 2",16490,3,coronal,n/a,0.695,1970.454,3888.939,188,258
75749418,RP_060606_03_A02,14583,Grik3,"glutamate receptor, ionotropic, kainate 3",14807,4,coronal,n/a,0.695,696.595,906.326,188,170
73930807,RP_051005_02_B06,107268,D830030K20Rik,RIKEN cDNA D830030K20 gene,320333,14,coronal,n/a,0.695,298.430,589.292,188,258
2551,RP_040420_01_B10,20540,Scarb1,"scavenger receptor class B, member 1",20778,5,coronal,n/a,0.695,331.801,655.546,188,258
70613967,RP_050725_01_C07,18372,Enpp2,ectonucleotide pyrophosphatase/phosphodiesterase 2,18606,15,coronal,n/a,0.694,2441.711,4826.513,188,258
71064195,RP_050725_03_D04,12597,Col11a1,"collagen, type XI, alpha 1",12814,3,coronal,n/a,0.694,223.413,491.492,169,258
74882206,RP_060315_04_E05,72320,Fam50a,"family with sequence similarity 50, member A",108160,X,coronal,n/a,0.694,1624.670,3553.407,170,258
75651191,RP_060518_01_C08,23543,Coro1c,"coronin, actin binding protein 1C",23790,5,coronal,n/a,0.694,1025.388,2005.340,188,255
70634299,RP_050725_01_F04,84889,Hkdc1,hexokinase domain containing 1,216019,10,coronal,n/a,0.694,490.741,1080.267,169,258
74881744,RP_060315_04_D02,106959,Nceh1,arylacetamide deacetylase-like 1,320024,3,coronal,n/a,0.693,992.592,1692.700,181,214
72119591,RP_051017_04_A06,33266,Ngef,neuronal guanine nucleotide exchange factor,53972,1,coronal,n/a,0.693,2673.964,5293.276,188,258
172,RP_Baylor_103411,106439,Nrcam,neuron-glia-CAM-related cell adhesion molecule,319504,12,coronal,n/a,0.693,927.090,1353.599,167,169
75042245,RP_051219_02_D06,150110,B830028H17Rik*,RIKEN cDNA B830028H17 gene (non-RefSeq),0,n/a,coronal,n/a,0.692,431.868,856.019,188,258
79587720,RP_071204_02_D03,11850,Bdnf,brain derived neurotrophic factor,12064,2,coronal,n/a,0.692,725.740,1439.662,188,258
67936204,RP_041102_01_B02,13407,Eef2,eukaryotic translation elongation factor 2,13629,10,coronal,n/a,0.691,1736.025,4181.406,143,238
74819690,RP_060315_02_H06,12541,Clta,"clathrin, light polypeptide (Lca)",12757,4,coronal,n/a,0.691,1581.530,3645.542,162,258
75651226,RP_060518_01_D04,53466,Smpd4,sphingomyelin phosphodiesterase 4,77626,16,coronal,n/a,0.691,1130.901,2247.117,188,258
70436736,RP_050310_02_D03,20112,Sema3e,"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E",20349,5,coronal,n/a,0.690,374.082,743.487,188,258
655501,RP_040922_01_C02,11759,Atp6v1e1,"ATPase, H+ transporting, lysosomal V1 subunit E1",11973,6,coronal,n/a,0.690,4289.180,7074.295,188,214
71670730,RP_050607_03_G07,109037,Slc9a9,"solute carrier family 9 (sodium/hydrogen exchanger), member 9",331004,9,coronal,n/a,0.690,343.074,682.257,188,258
74819235,RP_060315_02_B11,85096,Taok1,TAO kinase 1,216965,11,coronal,n/a,0.690,2686.860,4518.384,188,218
474,RP_040227_01_01,14182,Gabrg2,"gamma-aminobutyric acid (GABA) A receptor, subunit gamma 2",14406,11,coronal,n/a,0.690,761.082,1514.803,188,258
70743887,RP_050725_01_H11,43372,Fgfr1op2,FGFR1 oncogene partner 2,67529,6,coronal,n/a,0.689,1008.918,2008.366,188,258
75988633,RP_060620_02_E05,35650,Tagln3,transgelin 3,56370,16,coronal,n/a,0.689,2605.545,5187.885,188,258
75043147,RP_060220_02_G08,11803,Bag1,BCL2-associated athanogene 1,12017,4,coronal,n/a,0.689,456.755,909.520,188,258
74047748,RP_051214_01_H04,35364,Astn2,astrotactin 2,56079,4,coronal,n/a,0.689,1756.886,3499.399,188,258
77340478,RP_070116_02_D02,87252,Tmem150c,transmembrane protein 150C,231503,5,coronal,n/a,0.689,242.541,483.141,188,258
77371759,RP_070116_01_D03,64443,Osbpl9,oxysterol binding protein-like 9,100273,4,coronal,n/a,0.689,294.819,466.719,177,193
3,RP_040324_01_E07,43669,Snap47,"synaptosomal-associated protein, 47",67826,11,coronal,n/a,0.689,2468.024,4919.217,188,258
71670481,RP_050503_03_C12,16277,Kcnc3,"potassium voltage gated channel, Shaw-related subfamily, member 3",16504,7,coronal,n/a,0.688,383.226,764.042,188,258
71836871,RP_051017_02_E01,31910,Echdc2,enoyl Coenzyme A hydratase domain containing 2,52430,4,coronal,n/a,0.688,233.360,384.154,188,213
79568026,RP_071204_02_B03,12349,Cdh8,cadherin 8,12564,8,coronal,n/a,0.688,1848.850,3057.991,188,214
1918,RP_040507_02_F04,20041,Scnn1g,"sodium channel, nonvoltage-gated 1 gamma",20278,7,coronal,n/a,0.688,1250.090,2493.152,188,258
70743898,RP_050725_02_A04,47938,2010300C02Rik,RIKEN cDNA 2010300C02 gene,72097,1,coronal,n/a,0.687,2354.794,4701.049,188,258
74641310,RP_060220_05_H06,16285,Kcnh3,"potassium voltage-gated channel, subfamily H (eag-related), member 3",16512,15,coronal,n/a,0.687,340.500,506.144,188,192
73931410,RP_051214_04_E02,15712,Ier5,immediate early response 5,15939,1,coronal,n/a,0.687,1266.148,2935.511,162,258
74957911,RP_060315_05_A08,85060,Usp22,ubiquitin specific peptidase 22,216825,11,coronal,n/a,0.687,1902.629,3182.939,188,216
75988600,RP_060620_02_D10,32943,B3gnt2,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2",53625,11,coronal,n/a,0.686,229.371,510.143,169,258
75084520,RP_060412_04_C10,42268,Pcp4l1,Purkinje cell protein 4-like 1,66425,1,coronal,n/a,0.686,2441.616,4882.050,188,258
72129292,RP_051017_03_F08,33266,Ngef,neuronal guanine nucleotide exchange factor,53972,1,coronal,n/a,0.686,3763.075,7524.569,188,258
73769321,RP_051121_04_B06,13769,Khdrbs3,"KH domain containing, RNA binding, signal transduction associated 3",13992,15,coronal,n/a,0.686,2680.351,5360.800,188,258
74819238,RP_060315_02_C02,43003,Eef1g,eukaryotic translation elongation factor 1 gamma,67160,19,coronal,n/a,0.686,2460.081,4100.828,188,215
71924400,RP_050628_01_C03,86229,Fhod3,formin homology 2 domain containing 3,225288,18,coronal,n/a,0.686,318.082,636.307,188,258
74881548,RP_060315_04_C09,26967,Atp1a4,"ATPase, Na+/K+ transporting, alpha 4 polypeptide",27222,1,coronal,n/a,0.686,1168.844,2403.150,183,258
356849,RP_040617_01_G08,27122,Yme1l1,YME1-like 1 (S. cerevisiae),27377,2,coronal,n/a,0.686,1197.747,2782.474,162,258
74800914,RP_060315_02_A06,16692,Phyh,phytanoyl-CoA hydroxylase,16922,2,coronal,n/a,0.685,2630.824,5267.072,188,258
